时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-01-23 14:05:00,0.0,0.605,0.607,0.605,487327,29515307.0,0.6155
2025-01-23 14:06:00,0.0,0.606,0.607,0.605,651135,39446552.0,0.6154
2025-01-23 14:07:00,0.0,0.607,0.607,0.606,368715,22345663.0,0.6154
2025-01-23 14:08:00,0.0,0.607,0.607,0.606,12882,781857.0,0.6154
2025-01-23 14:09:00,0.0,0.606,0.607,0.606,9021,547377.0,0.6154
2025-01-23 14:10:00,0.0,0.607,0.607,0.606,410849,24897631.0,0.6153
2025-01-23 14:11:00,0.0,0.606,0.607,0.606,176346,10687632.0,0.6153
2025-01-23 14:12:00,0.0,0.607,0.607,0.606,8008,485456.0,0.6153
2025-01-23 14:13:00,0.0,0.606,0.607,0.606,195865,11869504.0,0.6152
2025-01-23 14:14:00,0.0,0.606,0.606,0.605,11002,665982.0,0.6152
2025-01-23 14:15:00,0.0,0.605,0.606,0.605,23423,1417309.0,0.6152
2025-01-23 14:16:00,0.0,0.605,0.606,0.605,91364,5527744.0,0.6152
2025-01-23 14:17:00,0.0,0.605,0.606,0.604,241931,14636980.0,0.6152
2025-01-23 14:18:00,0.0,0.605,0.605,0.604,38411,2321168.0,0.6152
2025-01-23 14:19:00,0.0,0.604,0.605,0.604,13452,812775.0,0.6152
2025-01-23 14:20:00,0.0,0.604,0.605,0.603,619130,37395487.0,0.615
2025-01-23 14:21:00,0.0,0.604,0.604,0.603,226678,13689070.0,0.615
2025-01-23 14:22:00,0.0,0.604,0.605,0.604,92407,5582039.0,0.615
2025-01-23 14:23:00,0.0,0.605,0.605,0.604,49925,3015984.0,0.615
2025-01-23 14:24:00,0.0,0.604,0.605,0.603,469761,28373467.0,0.6149
2025-01-23 14:25:00,0.0,0.603,0.604,0.603,238280,14391977.0,0.6148
2025-01-23 14:26:00,0.0,0.604,0.604,0.603,216997,13104157.0,0.6148
2025-01-23 14:27:00,0.0,0.605,0.605,0.604,93922,5673941.0,0.6148
2025-01-23 14:28:00,0.0,0.604,0.604,0.604,185632,11211722.0,0.6148
2025-01-23 14:29:00,0.0,0.605,0.605,0.603,88972,5373737.0,0.6147
2025-01-23 14:30:00,0.0,0.603,0.605,0.603,82631,4990243.0,0.6147
2025-01-23 14:31:00,0.0,0.604,0.604,0.604,35880,2166400.0,0.6147
2025-01-23 14:32:00,0.0,0.605,0.605,0.603,235707,14238970.0,0.6147
2025-01-23 14:33:00,0.0,0.603,0.605,0.603,136337,8234604.0,0.6147
2025-01-23 14:34:00,0.0,0.605,0.605,0.603,224501,13559076.0,0.6146
2025-01-23 14:35:00,0.0,0.605,0.605,0.604,10466,633115.0,0.6146
2025-01-23 14:36:00,0.0,0.605,0.605,0.604,36291,2194398.0,0.6146
2025-01-23 14:37:00,0.0,0.605,0.605,0.604,50929,3079492.0,0.6146
2025-01-23 14:38:00,0.0,0.604,0.605,0.604,11834,715597.0,0.6146
2025-01-23 14:39:00,0.0,0.605,0.605,0.604,30627,1852351.0,0.6146
2025-01-23 14:40:00,0.0,0.604,0.605,0.603,312370,18866841.0,0.6145
2025-01-23 14:41:00,0.0,0.603,0.604,0.603,20339,1227506.0,0.6145
2025-01-23 14:42:00,0.0,0.604,0.604,0.603,29999,1810799.0,0.6145
2025-01-23 14:43:00,0.0,0.604,0.604,0.603,10628,641519.0,0.6145
2025-01-23 14:44:00,0.0,0.603,0.604,0.603,62552,3772445.0,0.6145
2025-01-23 14:45:00,0.0,0.604,0.604,0.603,69515,4193616.0,0.6145
2025-01-23 14:46:00,0.0,0.603,0.604,0.603,63938,3856900.0,0.6145
2025-01-23 14:47:00,0.0,0.603,0.604,0.603,46554,2807790.0,0.6145
2025-01-23 14:48:00,0.0,0.603,0.604,0.603,48533,2928213.0,0.6145
2025-01-23 14:49:00,0.0,0.603,0.604,0.603,71113,4289835.0,0.6145
2025-01-23 14:50:00,0.0,0.603,0.604,0.603,81185,4898010.0,0.6144
2025-01-23 14:51:00,0.0,0.604,0.604,0.603,53964,3256852.0,0.6144
2025-01-23 14:52:00,0.0,0.603,0.604,0.603,443099,26719626.0,0.6144
2025-01-23 14:53:00,0.0,0.604,0.604,0.603,109610,6610538.0,0.6143
2025-01-23 14:54:00,0.0,0.604,0.604,0.603,78431,4731278.0,0.6143
2025-01-23 14:55:00,0.0,0.604,0.604,0.603,99583,6008133.0,0.6143
2025-01-23 14:56:00,0.0,0.603,0.604,0.603,169595,10233974.0,0.6143
2025-01-23 14:57:00,0.0,0.604,0.604,0.603,208342,12565127.0,0.6142
2025-01-23 14:58:00,0.0,0.604,0.604,0.603,116993,7058545.0,0.6142
2025-01-23 14:59:00,0.0,0.603,0.604,0.603,129377,7803797.0,0.6142
2025-01-23 15:00:00,0.0,0.603,0.604,0.603,186534,11253228.0,0.6142
2025-01-24 09:30:00,0.607,0.607,0.607,0.607,357740,21714818.0,0.607
2025-01-24 09:31:00,0.607,0.608,0.609,0.606,1673413,101664561.0,0.6074
2025-01-24 09:32:00,0.609,0.608,0.609,0.607,437454,26600377.0,0.6075
2025-01-24 09:33:00,0.608,0.609,0.609,0.608,155643,9471968.0,0.6076
2025-01-24 09:34:00,0.609,0.608,0.609,0.608,201649,12274882.0,0.6077
2025-01-24 09:35:00,0.609,0.608,0.609,0.608,114920,6995645.0,0.6077
2025-01-24 09:36:00,0.608,0.609,0.609,0.608,149349,9092580.0,0.6078
2025-01-24 09:37:00,0.608,0.61,0.61,0.608,1009318,61466804.0,0.6081
2025-01-24 09:38:00,0.609,0.61,0.61,0.609,1297795,79121016.0,0.6085
2025-01-24 09:39:00,0.61,0.611,0.612,0.61,963298,58859891.0,0.6088
2025-01-24 09:40:00,0.611,0.612,0.612,0.611,299824,18322577.0,0.6089
2025-01-24 09:41:00,0.612,0.611,0.612,0.61,345656,21119921.0,0.6091
2025-01-24 09:42:00,0.611,0.611,0.611,0.611,490939,29996622.0,0.6092
2025-01-24 09:43:00,0.611,0.61,0.611,0.61,105264,6430288.0,0.6092
2025-01-24 09:44:00,0.611,0.612,0.612,0.61,438333,26782658.0,0.6093
2025-01-24 09:45:00,0.611,0.611,0.612,0.611,424371,25930510.0,0.6094
2025-01-24 09:46:00,0.611,0.611,0.611,0.61,412322,25192934.0,0.6095
2025-01-24 09:47:00,0.611,0.612,0.612,0.611,723716,44287929.0,0.6097
2025-01-24 09:48:00,0.612,0.612,0.613,0.612,845246,51728440.0,0.6098
2025-01-24 09:49:00,0.612,0.613,0.613,0.612,81252,4978599.0,0.6099
2025-01-24 09:50:00,0.613,0.614,0.614,0.612,829478,50849901.0,0.6101
2025-01-24 09:51:00,0.613,0.613,0.614,0.613,42271,2593433.0,0.6101
2025-01-24 09:52:00,0.613,0.612,0.613,0.612,596316,36552952.0,0.6102
2025-01-24 09:53:00,0.612,0.612,0.612,0.612,270253,16539608.0,0.6103
2025-01-24 09:54:00,0.612,0.611,0.612,0.611,156787,9591592.0,0.6103
2025-01-24 09:55:00,0.611,0.611,0.611,0.61,434338,26538121.0,0.6103
2025-01-24 09:56:00,0.61,0.612,0.612,0.61,493026,30153285.0,0.6104
2025-01-24 09:57:00,0.612,0.612,0.613,0.612,206966,12667496.0,0.6104
2025-01-24 09:58:00,0.613,0.613,0.613,0.612,65651,4019453.0,0.6104
2025-01-24 09:59:00,0.613,0.614,0.614,0.612,497155,30481698.0,0.6105
2025-01-24 10:00:00,0.614,0.615,0.615,0.614,1076304,66087936.0,0.6108
2025-01-24 10:01:00,0.615,0.614,0.615,0.614,465669,28601125.0,0.6109
2025-01-24 10:02:00,0.614,0.615,0.615,0.614,84661,5199320.0,0.6109
2025-01-24 10:03:00,0.615,0.615,0.615,0.614,839829,51648361.0,0.6111
2025-01-24 10:04:00,0.615,0.616,0.616,0.615,183562,11301660.0,0.6111
2025-01-24 10:05:00,0.616,0.616,0.616,0.615,121924,7509299.0,0.6112
2025-01-24 10:06:00,0.616,0.615,0.616,0.614,1308652,80501373.0,0.6115
2025-01-24 10:07:00,0.615,0.615,0.615,0.614,613383,37722269.0,0.6116
2025-01-24 10:08:00,0.615,0.615,0.616,0.614,265221,16309277.0,0.6116
2025-01-24 10:09:00,0.614,0.613,0.614,0.613,281746,17299268.0,0.6117
2025-01-24 10:10:00,0.614,0.614,0.614,0.613,72228,4427766.0,0.6117
2025-01-24 10:11:00,0.614,0.612,0.614,0.612,202983,12440557.0,0.6117
2025-01-24 10:12:00,0.612,0.612,0.613,0.612,23024,1409686.0,0.6117
2025-01-24 10:13:00,0.612,0.612,0.613,0.612,387789,23732711.0,0.6117
2025-01-24 10:14:00,0.613,0.612,0.613,0.612,133561,8174602.0,0.6117
2025-01-24 10:15:00,0.612,0.614,0.615,0.612,924450,56732314.0,0.6118
2025-01-24 10:16:00,0.614,0.617,0.618,0.614,1626405,100268070.0,0.6121
2025-01-24 10:17:00,0.616,0.617,0.618,0.616,928996,57321857.0,0.6123
2025-01-24 10:18:00,0.617,0.617,0.618,0.616,678617,41870580.0,0.6124
2025-01-24 10:19:00,0.618,0.616,0.619,0.616,1251624,77316996.0,0.6127
2025-01-24 10:20:00,0.617,0.615,0.617,0.615,332402,20475611.0,0.6127
2025-01-24 10:21:00,0.615,0.615,0.616,0.615,374217,23051445.0,0.6128
2025-01-24 10:22:00,0.615,0.616,0.616,0.615,175962,10835966.0,0.6128
2025-01-24 10:23:00,0.616,0.616,0.616,0.615,488606,30049639.0,0.6128
2025-01-24 10:24:00,0.615,0.615,0.616,0.615,217454,13372685.0,0.6129
2025-01-24 10:25:00,0.615,0.616,0.616,0.614,521336,32102715.0,0.6129
2025-01-24 10:26:00,0.616,0.616,0.617,0.616,377474,23253762.0,0.613
2025-01-24 10:27:00,0.616,0.616,0.617,0.616,86691,5340227.0,0.613
2025-01-24 10:28:00,0.616,0.616,0.617,0.616,189589,11678782.0,0.613
2025-01-24 10:29:00,0.616,0.615,0.616,0.615,131555,8103451.0,0.613
2025-01-24 10:30:00,0.615,0.617,0.617,0.615,101641,6262189.0,0.613
2025-01-24 10:31:00,0.617,0.617,0.618,0.616,577069,35606245.0,0.6131
2025-01-24 10:32:00,0.617,0.616,0.617,0.616,165346,10201779.0,0.6131
2025-01-24 10:33:00,0.616,0.618,0.618,0.616,314101,19392046.0,0.6132
2025-01-24 10:34:00,0.618,0.618,0.618,0.617,598774,37004445.0,0.6132
2025-01-24 10:35:00,0.618,0.618,0.619,0.617,290368,17945828.0,0.6133
2025-01-24 10:36:00,0.618,0.618,0.619,0.618,383414,23704230.0,0.6134
2025-01-24 10:37:00,0.618,0.619,0.62,0.618,531249,32884404.0,0.6135
2025-01-24 10:38:00,0.619,0.62,0.62,0.619,130103,8063589.0,0.6135
2025-01-24 10:39:00,0.619,0.62,0.621,0.619,1439543,89249785.0,0.6138
2025-01-24 10:40:00,0.62,0.619,0.62,0.618,640689,39682118.0,0.6139
2025-01-24 10:41:00,0.619,0.619,0.62,0.619,223418,13829669.0,0.6139
2025-01-24 10:42:00,0.619,0.618,0.619,0.618,316155,19562205.0,0.6139
2025-01-24 10:43:00,0.618,0.618,0.619,0.617,475918,29411491.0,0.614
2025-01-24 10:44:00,0.618,0.619,0.619,0.618,39544,2444727.0,0.614
2025-01-24 10:45:00,0.619,0.618,0.619,0.618,319291,19763979.0,0.6141
2025-01-24 10:46:00,0.618,0.619,0.62,0.618,377609,23375214.0,0.6141
2025-01-24 10:47:00,0.618,0.62,0.62,0.618,142062,8799847.0,0.6141
2025-01-24 10:48:00,0.62,0.619,0.62,0.618,212691,13167864.0,0.6142
2025-01-24 10:49:00,0.619,0.618,0.62,0.618,147338,9121509.0,0.6142
2025-01-24 10:50:00,0.618,0.618,0.619,0.618,243176,15052534.0,0.6142
2025-01-24 10:51:00,0.618,0.618,0.618,0.618,247311,15284042.0,0.6142
2025-01-24 10:52:00,0.618,0.618,0.619,0.618,95451,5900011.0,0.6142
2025-01-24 10:53:00,0.618,0.619,0.619,0.618,447224,27664466.0,0.6143
2025-01-24 10:54:00,0.619,0.62,0.62,0.619,430092,26663389.0,0.6144
2025-01-24 10:55:00,0.62,0.62,0.621,0.62,150187,9321311.0,0.6144
2025-01-24 10:56:00,0.62,0.621,0.621,0.62,440087,27298737.0,0.6145
2025-01-24 10:57:00,0.621,0.62,0.621,0.62,53981,3351514.0,0.6145
2025-01-24 10:58:00,0.621,0.62,0.621,0.619,559785,34707164.0,0.6145
2025-01-24 10:59:00,0.62,0.62,0.621,0.619,251531,15593898.0,0.6146
2025-01-24 11:00:00,0.62,0.621,0.621,0.62,19126,1186974.0,0.6146
2025-01-24 11:01:00,0.621,0.621,0.621,0.62,151791,9425773.0,0.6146
2025-01-24 11:02:00,0.621,0.621,0.622,0.621,461291,28654199.0,0.6147
2025-01-24 11:03:00,0.621,0.621,0.622,0.621,873688,54267787.0,0.6148
2025-01-24 11:04:00,0.621,0.622,0.622,0.621,56376,3505508.0,0.6148
2025-01-24 11:05:00,0.622,0.622,0.622,0.621,121219,7538026.0,0.6149
2025-01-24 11:06:00,0.621,0.62,0.622,0.62,267548,16614443.0,0.6149
2025-01-24 11:07:00,0.62,0.619,0.621,0.619,253557,15720790.0,0.6149
2025-01-24 11:08:00,0.62,0.619,0.62,0.619,335493,20767476.0,0.615
2025-01-24 11:09:00,0.619,0.619,0.619,0.618,524307,32453986.0,0.615
2025-01-24 11:10:00,0.619,0.618,0.619,0.618,104996,6497796.0,0.615
2025-01-24 11:11:00,0.619,0.619,0.619,0.618,77944,4818756.0,0.615
2025-01-24 11:12:00,0.618,0.619,0.62,0.618,493699,30559161.0,0.6151
2025-01-24 11:13:00,0.619,0.62,0.62,0.619,32472,2012868.0,0.6151
2025-01-24 11:14:00,0.62,0.619,0.62,0.619,27094,1678017.0,0.6151
2025-01-24 11:15:00,0.62,0.619,0.62,0.619,23430,1451552.0,0.6151
2025-01-24 11:16:00,0.619,0.62,0.62,0.619,36202,2243089.0,0.6151
2025-01-24 11:17:00,0.62,0.621,0.621,0.62,276332,17134139.0,0.6151
2025-01-24 11:18:00,0.62,0.62,0.621,0.62,26971,1673938.0,0.6151
2025-01-24 11:19:00,0.62,0.621,0.622,0.62,273362,16978653.0,0.6152
2025-01-24 11:20:00,0.621,0.62,0.622,0.62,189006,11740341.0,0.6152
2025-01-24 11:21:00,0.621,0.621,0.622,0.621,199548,12392336.0,0.6152
2025-01-24 11:22:00,0.622,0.621,0.622,0.621,416092,25848522.0,0.6153
2025-01-24 11:23:00,0.621,0.621,0.621,0.62,486680,30222135.0,0.6153
2025-01-24 11:24:00,0.62,0.621,0.622,0.62,211353,13123407.0,0.6154
2025-01-24 11:25:00,0.621,0.62,0.621,0.62,286521,17770650.0,0.6154
2025-01-24 11:26:00,0.621,0.62,0.621,0.62,57628,3573307.0,0.6154
2025-01-24 11:27:00,0.62,0.621,0.621,0.62,584550,36299053.0,0.6155
2025-01-24 11:28:00,0.621,0.621,0.621,0.62,81827,5081259.0,0.6155
2025-01-24 11:29:00,0.62,0.62,0.621,0.62,205404,12738768.0,0.6155
2025-01-24 11:30:00,0.62,0.619,0.62,0.619,147614,9149982.0,0.6155
2025-01-24 13:01:00,0.62,0.62,0.621,0.62,577773,35824736.0,0.6156
2025-01-24 13:02:00,0.619,0.62,0.621,0.619,88152,5466414.0,0.6156
2025-01-24 13:03:00,0.62,0.619,0.62,0.619,431593,26737776.0,0.6156
2025-01-24 13:04:00,0.619,0.618,0.619,0.618,393657,24367058.0,0.6156
2025-01-24 13:05:00,0.618,0.618,0.618,0.618,81651,5046150.0,0.6156
2025-01-24 13:06:00,0.618,0.618,0.619,0.618,152365,9430954.0,0.6157
2025-01-24 13:07:00,0.618,0.619,0.62,0.618,124166,7685268.0,0.6157
2025-01-24 13:08:00,0.619,0.62,0.62,0.619,23830,1476310.0,0.6157
2025-01-24 13:09:00,0.62,0.619,0.62,0.619,296242,18366926.0,0.6157
2025-01-24 13:10:00,0.62,0.619,0.62,0.619,477948,29632865.0,0.6157
2025-01-24 13:11:00,0.62,0.619,0.62,0.619,12206,756432.0,0.6157
2025-01-24 13:12:00,0.619,0.62,0.62,0.619,39485,2447880.0,0.6157
2025-01-24 13:13:00,0.62,0.621,0.621,0.62,176005,10915202.0,0.6158
2025-01-24 13:14:00,0.621,0.622,0.622,0.621,284597,17675904.0,0.6158
2025-01-24 13:15:00,0.622,0.62,0.622,0.62,224325,13931694.0,0.6158
2025-01-24 13:16:00,0.62,0.621,0.622,0.62,341885,21231013.0,0.6158
2025-01-24 13:17:00,0.621,0.621,0.621,0.62,220949,13720870.0,0.6159
2025-01-24 13:18:00,0.621,0.621,0.622,0.621,12252,761467.0,0.6159
2025-01-24 13:19:00,0.621,0.622,0.622,0.621,246922,15357737.0,0.6159
2025-01-24 13:20:00,0.622,0.622,0.622,0.621,30828,1916919.0,0.6159
2025-01-24 13:21:00,0.622,0.621,0.622,0.621,34782,2162566.0,0.6159
2025-01-24 13:22:00,0.621,0.622,0.622,0.621,40988,2549194.0,0.6159
2025-01-24 13:23:00,0.621,0.621,0.622,0.621,140691,8748179.0,0.6159
2025-01-24 13:24:00,0.621,0.621,0.622,0.621,35779,2222112.0,0.6159
2025-01-24 13:25:00,0.621,0.622,0.623,0.621,454756,28288103.0,0.616
2025-01-24 13:26:00,0.622,0.622,0.623,0.622,84323,5252483.0,0.616
2025-01-24 13:27:00,0.623,0.622,0.623,0.622,674645,41981990.0,0.6161
2025-01-24 13:28:00,0.622,0.621,0.622,0.621,118944,7397709.0,0.6161
2025-01-24 13:29:00,0.622,0.621,0.622,0.621,67570,4201564.0,0.6161
2025-01-24 13:30:00,0.622,0.622,0.622,0.621,519367,32304116.0,0.6162
2025-01-24 13:31:00,0.622,0.622,0.623,0.622,83224,5179017.0,0.6162
2025-01-24 13:32:00,0.622,0.621,0.623,0.621,94227,5860422.0,0.6162
2025-01-24 13:33:00,0.622,0.621,0.622,0.621,41707,2592541.0,0.6162
2025-01-24 13:34:00,0.621,0.621,0.622,0.621,48969,3044161.0,0.6162
2025-01-24 13:35:00,0.622,0.622,0.622,0.621,266263,16559817.0,0.6162
2025-01-24 13:36:00,0.622,0.622,0.623,0.622,217029,13501568.0,0.6162
2025-01-24 13:37:00,0.623,0.623,0.623,0.622,52465,3265492.0,0.6162
2025-01-24 13:38:00,0.623,0.622,0.623,0.622,18191,1132432.0,0.6162
2025-01-24 13:39:00,0.622,0.622,0.623,0.622,58481,3637810.0,0.6163
2025-01-24 13:40:00,0.622,0.623,0.623,0.622,191322,11901185.0,0.6163
2025-01-24 13:41:00,0.623,0.623,0.623,0.622,28254,1759414.0,0.6163
2025-01-24 13:42:00,0.623,0.622,0.623,0.622,22816,1420656.0,0.6163
2025-01-24 13:43:00,0.622,0.622,0.622,0.621,325960,20275400.0,0.6163
2025-01-24 13:44:00,0.622,0.623,0.623,0.622,38093,2370260.0,0.6163
2025-01-24 13:45:00,0.623,0.624,0.624,0.622,515470,32116563.0,0.6164
2025-01-24 13:46:00,0.623,0.624,0.624,0.623,260735,16245023.0,0.6164
2025-01-24 13:47:00,0.623,0.623,0.624,0.623,70874,4415903.0,0.6164
2025-01-24 13:48:00,0.624,0.623,0.624,0.623,99796,6218162.0,0.6164
2025-01-24 13:49:00,0.623,0.622,0.623,0.622,224642,13975302.0,0.6165
2025-01-24 13:50:00,0.621,0.623,0.623,0.621,156584,9740004.0,0.6165
2025-01-24 13:51:00,0.622,0.621,0.623,0.621,119322,7422188.0,0.6165
2025-01-24 13:52:00,0.621,0.621,0.622,0.621,69959,4345876.0,0.6165
2025-01-24 13:53:00,0.622,0.62,0.622,0.62,434240,26963974.0,0.6165
2025-01-24 13:54:00,0.621,0.62,0.621,0.62,96425,5979988.0,0.6165
2025-01-24 13:55:00,0.62,0.62,0.62,0.619,609926,37810643.0,0.6166
2025-01-24 13:56:00,0.62,0.621,0.621,0.62,78013,4838844.0,0.6166
2025-01-24 13:57:00,0.621,0.622,0.622,0.62,467952,29059553.0,0.6166
2025-01-24 13:58:00,0.621,0.621,0.622,0.621,34753,2159805.0,0.6166
2025-01-24 13:59:00,0.621,0.621,0.622,0.62,191895,11917726.0,0.6166
2025-01-24 14:00:00,0.62,0.621,0.621,0.62,33757,2095536.0,0.6166
2025-01-24 14:01:00,0.621,0.622,0.622,0.621,195351,12132815.0,0.6166
2025-01-24 14:02:00,0.622,0.622,0.622,0.621,24974,1553054.0,0.6166
2025-01-24 14:03:00,0.622,0.621,0.622,0.621,30012,1866104.0,0.6167
2025-01-24 14:04:00,0.621,0.623,0.623,0.621,761760,47382033.0,0.6167
2025-01-24 14:05:00,0.623,0.622,0.623,0.622,32957,2053047.0,0.6167
2025-01-24 14:06:00,0.622,0.622,0.623,0.622,44333,2760300.0,0.6167
2025-01-24 14:07:00,0.622,0.623,0.623,0.622,82861,5156085.0,0.6167
2025-01-24 14:08:00,0.623,0.622,0.623,0.622,32523,2025490.0,0.6167
2025-01-24 14:09:00,0.623,0.622,0.623,0.622,73614,4581256.0,0.6167
2025-01-24 14:10:00,0.623,0.622,0.623,0.622,52590,3275284.0,0.6168
2025-01-24 14:11:00,0.622,0.623,0.623,0.622,39786,2476842.0,0.6168
2025-01-24 14:12:00,0.622,0.623,0.623,0.622,107978,6726715.0,0.6168
2025-01-24 14:13:00,0.623,0.622,0.623,0.622,140106,8716087.0,0.6168
2025-01-24 14:14:00,0.622,0.623,0.623,0.622,345103,21466620.0,0.6168
2025-01-24 14:15:00,0.622,0.621,0.622,0.621,305439,18978902.0,0.6168
2025-01-24 14:16:00,0.621,0.621,0.622,0.62,274834,17064695.0,0.6169
2025-01-24 14:17:00,0.622,0.621,0.622,0.621,22792,1415880.0,0.6169
2025-01-24 14:18:00,0.622,0.621,0.622,0.621,47532,2954990.0,0.6169
2025-01-24 14:19:00,0.621,0.621,0.622,0.621,43354,2693802.0,0.6169
2025-01-24 14:20:00,0.622,0.621,0.622,0.62,438232,27214746.0,0.6169
2025-01-24 14:21:00,0.621,0.621,0.622,0.621,59822,3716513.0,0.6169
2025-01-24 14:22:00,0.622,0.621,0.622,0.621,205119,12738875.0,0.6169
2025-01-24 14:23:00,0.62,0.621,0.621,0.62,226709,14076098.0,0.6169
2025-01-24 14:24:00,0.621,0.622,0.622,0.621,25183,1565320.0,0.6169
2025-01-24 14:25:00,0.621,0.622,0.622,0.621,26885,1671949.0,0.6169
2025-01-24 14:26:00,0.621,0.621,0.622,0.621,30366,1887695.0,0.6169
2025-01-24 14:27:00,0.622,0.622,0.622,0.621,54360,3378284.0,0.6169
2025-01-24 14:28:00,0.622,0.621,0.622,0.621,35817,2226201.0,0.6169
2025-01-24 14:29:00,0.621,0.621,0.622,0.621,41448,2575809.0,0.6169
2025-01-24 14:30:00,0.621,0.621,0.622,0.621,37974,2360089.0,0.6169
2025-01-24 14:31:00,0.622,0.621,0.622,0.621,105152,6538731.0,0.617
2025-01-24 14:32:00,0.622,0.621,0.622,0.621,97225,6044422.0,0.617
2025-01-24 14:33:00,0.622,0.622,0.622,0.621,124011,7710360.0,0.617
2025-01-24 14:34:00,0.621,0.623,0.623,0.621,453675,28216827.0,0.617
2025-01-24 14:35:00,0.622,0.622,0.623,0.622,128101,7969828.0,0.617
2025-01-24 14:36:00,0.622,0.623,0.623,0.622,130193,8100872.0,0.617
2025-01-24 14:37:00,0.623,0.622,0.623,0.621,340095,21149201.0,0.6171
2025-01-24 14:38:00,0.622,0.622,0.622,0.621,83821,5208910.0,0.6171
2025-01-24 14:39:00,0.621,0.621,0.622,0.621,59475,3698606.0,0.6171
2025-01-24 14:40:00,0.621,0.622,0.622,0.621,59217,3682586.0,0.6171
2025-01-24 14:41:00,0.622,0.623,0.623,0.621,373475,23231179.0,0.6171
2025-01-24 14:42:00,0.623,0.622,0.623,0.622,90361,5623329.0,0.6171
2025-01-24 14:43:00,0.623,0.622,0.623,0.622,59713,3718436.0,0.6171
2025-01-24 14:44:00,0.623,0.623,0.623,0.622,206472,12861271.0,0.6171
2025-01-24 14:45:00,0.622,0.621,0.623,0.621,563903,35075181.0,0.6172
2025-01-24 14:46:00,0.622,0.622,0.622,0.621,59563,3704118.0,0.6172
2025-01-24 14:47:00,0.622,0.622,0.622,0.621,91154,5668411.0,0.6172
2025-01-24 14:48:00,0.622,0.621,0.622,0.621,71965,4475607.0,0.6172
2025-01-24 14:49:00,0.622,0.622,0.622,0.621,85623,5325091.0,0.6172
2025-01-24 14:50:00,0.622,0.622,0.622,0.621,109971,6838870.0,0.6172
2025-01-24 14:51:00,0.622,0.622,0.622,0.621,115870,7206353.0,0.6172
2025-01-24 14:52:00,0.622,0.622,0.622,0.621,413171,25695146.0,0.6172
2025-01-24 14:53:00,0.622,0.622,0.622,0.621,172750,10742521.0,0.6173
2025-01-24 14:54:00,0.622,0.621,0.622,0.621,128477,7988567.0,0.6173
2025-01-24 14:55:00,0.621,0.621,0.622,0.621,97199,6044490.0,0.6173
2025-01-24 14:56:00,0.622,0.621,0.622,0.621,116948,7272267.0,0.6173
2025-01-24 14:57:00,0.621,0.622,0.622,0.621,269186,16736519.0,0.6173
2025-01-24 14:58:00,0.622,0.623,0.623,0.621,381329,23717883.0,0.6173
2025-01-24 14:59:00,0.623,0.622,0.623,0.621,142755,8878810.0,0.6173
2025-01-24 15:00:00,0.622,0.622,0.623,0.621,189595,11796659.0,0.6173
