时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-01-15 11:30:00,0.0,0.587,0.587,0.586,6802,399017.0,0.5844
2025-01-15 13:01:00,0.0,0.586,0.587,0.586,56365,3307364.0,0.5845
2025-01-15 13:02:00,0.0,0.585,0.586,0.585,126804,7430703.0,0.5845
2025-01-15 13:03:00,0.0,0.586,0.586,0.585,135613,7946911.0,0.5845
2025-01-15 13:04:00,0.0,0.587,0.587,0.585,18723,1097199.0,0.5845
2025-01-15 13:05:00,0.0,0.586,0.587,0.586,6981,409774.0,0.5845
2025-01-15 13:06:00,0.0,0.587,0.587,0.586,5438,318847.0,0.5845
2025-01-15 13:07:00,0.0,0.586,0.587,0.586,4732,277385.0,0.5845
2025-01-15 13:08:00,0.0,0.586,0.587,0.586,27963,1638637.0,0.5845
2025-01-15 13:09:00,0.0,0.586,0.587,0.586,73092,4284956.0,0.5845
2025-01-15 13:10:00,0.0,0.586,0.587,0.586,1192,69852.0,0.5845
2025-01-15 13:11:00,0.0,0.587,0.587,0.586,93807,5497454.0,0.5845
2025-01-15 13:12:00,0.0,0.586,0.587,0.585,255715,14984879.0,0.5845
2025-01-15 13:13:00,0.0,0.585,0.586,0.585,2228,130343.0,0.5845
2025-01-15 13:14:00,0.0,0.586,0.586,0.585,10972,642194.0,0.5845
2025-01-15 13:15:00,0.0,0.585,0.586,0.585,7760,454014.0,0.5845
2025-01-15 13:16:00,0.0,0.585,0.586,0.585,62965,3683508.0,0.5845
2025-01-15 13:17:00,0.0,0.585,0.585,0.585,9505,556142.0,0.5845
2025-01-15 13:18:00,0.0,0.585,0.586,0.585,377123,22061710.0,0.5845
2025-01-15 13:19:00,0.0,0.585,0.585,0.585,101354,5929209.0,0.5845
2025-01-15 13:20:00,0.0,0.585,0.586,0.585,11561,676513.0,0.5845
2025-01-15 13:21:00,0.0,0.585,0.586,0.585,31558,1846175.0,0.5845
2025-01-15 13:22:00,0.0,0.586,0.586,0.585,20610,1205687.0,0.5845
2025-01-15 13:23:00,0.0,0.585,0.586,0.585,9023,528087.0,0.5845
2025-01-15 13:24:00,0.0,0.586,0.586,0.585,7404,433313.0,0.5845
2025-01-15 13:25:00,0.0,0.585,0.586,0.585,1568,91731.0,0.5845
2025-01-15 13:26:00,0.0,0.585,0.585,0.585,3317,194055.0,0.5845
2025-01-15 13:27:00,0.0,0.585,0.585,0.585,11459,670351.0,0.5845
2025-01-15 13:28:00,0.0,0.586,0.586,0.585,3333,195028.0,0.5845
2025-01-15 13:29:00,0.0,0.585,0.586,0.585,12408,726147.0,0.5845
2025-01-15 13:30:00,0.0,0.585,0.586,0.585,8928,522308.0,0.5845
2025-01-15 13:31:00,0.0,0.585,0.585,0.585,218337,12772728.0,0.5845
2025-01-15 13:32:00,0.0,0.584,0.585,0.584,24523,1433941.0,0.5845
2025-01-15 13:33:00,0.0,0.584,0.585,0.584,5329,311224.0,0.5845
2025-01-15 13:34:00,0.0,0.584,0.585,0.584,9985,583476.0,0.5845
2025-01-15 13:35:00,0.0,0.583,0.585,0.583,636238,37155721.0,0.5845
2025-01-15 13:36:00,0.0,0.583,0.584,0.583,28532,1665333.0,0.5845
2025-01-15 13:37:00,0.0,0.584,0.584,0.583,159330,9304676.0,0.5845
2025-01-15 13:38:00,0.0,0.584,0.585,0.584,117394,6855819.0,0.5845
2025-01-15 13:39:00,0.0,0.584,0.584,0.583,138537,8090552.0,0.5845
2025-01-15 13:40:00,0.0,0.584,0.584,0.583,75751,4423746.0,0.5845
2025-01-15 13:41:00,0.0,0.584,0.584,0.583,8560,499861.0,0.5845
2025-01-15 13:42:00,0.0,0.584,0.584,0.583,24357,1422396.0,0.5845
2025-01-15 13:43:00,0.0,0.585,0.585,0.584,115326,6735177.0,0.5845
2025-01-15 13:44:00,0.0,0.584,0.585,0.584,1866,109161.0,0.5845
2025-01-15 13:45:00,0.0,0.585,0.585,0.584,631,36866.0,0.5845
2025-01-15 13:46:00,0.0,0.585,0.585,0.584,611,35706.0,0.5845
2025-01-15 13:47:00,0.0,0.584,0.585,0.584,1793,104756.0,0.5845
2025-01-15 13:48:00,0.0,0.585,0.585,0.584,2881,168488.0,0.5845
2025-01-15 13:49:00,0.0,0.585,0.585,0.584,27499,1607729.0,0.5845
2025-01-15 13:50:00,0.0,0.585,0.585,0.584,116859,6835896.0,0.5845
2025-01-15 13:51:00,0.0,0.584,0.585,0.584,11651,680458.0,0.5845
2025-01-15 13:52:00,0.0,0.585,0.585,0.584,3851,225041.0,0.5845
2025-01-15 13:53:00,0.0,0.585,0.585,0.584,9034,528444.0,0.5845
2025-01-15 13:54:00,0.0,0.585,0.585,0.584,54493,3187765.0,0.5845
2025-01-15 13:55:00,0.0,0.585,0.585,0.584,390087,22819319.0,0.5845
2025-01-15 13:56:00,0.0,0.586,0.586,0.585,158793,9290431.0,0.5845
2025-01-15 13:57:00,0.0,0.585,0.586,0.585,5959,349159.0,0.5845
2025-01-15 13:58:00,0.0,0.585,0.586,0.585,40791,2386286.0,0.5845
2025-01-15 13:59:00,0.0,0.585,0.586,0.585,45982,2689974.0,0.5845
2025-01-15 14:00:00,0.0,0.585,0.585,0.585,203132,11883222.0,0.5845
2025-01-15 14:01:00,0.0,0.585,0.585,0.584,69692,4076287.0,0.5845
2025-01-15 14:02:00,0.0,0.585,0.585,0.585,39464,2308355.0,0.5845
2025-01-15 14:03:00,0.0,0.585,0.586,0.585,4108,240378.0,0.5845
2025-01-15 14:04:00,0.0,0.584,0.586,0.584,330946,19360238.0,0.5845
2025-01-15 14:05:00,0.0,0.585,0.585,0.584,89395,5229519.0,0.5845
2025-01-15 14:06:00,0.0,0.585,0.585,0.584,4118,240808.0,0.5845
2025-01-15 14:07:00,0.0,0.584,0.585,0.584,6933,404927.0,0.5845
2025-01-15 14:08:00,0.0,0.584,0.585,0.584,5340,311969.0,0.5845
2025-01-15 14:09:00,0.0,0.584,0.585,0.584,14505,847115.0,0.5845
2025-01-15 14:10:00,0.0,0.585,0.585,0.584,7947,464436.0,0.5845
2025-01-15 14:11:00,0.0,0.585,0.585,0.584,2015,117780.0,0.5845
2025-01-15 14:12:00,0.0,0.585,0.585,0.584,6792,397227.0,0.5845
2025-01-15 14:13:00,0.0,0.585,0.585,0.584,1561,91174.0,0.5845
2025-01-15 14:14:00,0.0,0.584,0.585,0.584,7513,438759.0,0.5845
2025-01-15 14:15:00,0.0,0.584,0.585,0.584,57918,3382414.0,0.5845
2025-01-15 14:16:00,0.0,0.584,0.585,0.584,32583,1902851.0,0.5845
2025-01-15 14:17:00,0.0,0.585,0.585,0.584,4681,273373.0,0.5845
2025-01-15 14:18:00,0.0,0.584,0.585,0.584,3074,179561.0,0.5845
2025-01-15 14:19:00,0.0,0.584,0.585,0.584,3873,226337.0,0.5845
2025-01-15 14:20:00,0.0,0.584,0.585,0.584,3722,217381.0,0.5845
2025-01-15 14:21:00,0.0,0.585,0.585,0.584,99423,5815964.0,0.5845
2025-01-15 14:22:00,0.0,0.585,0.586,0.585,384129,22471620.0,0.5845
2025-01-15 14:23:00,0.0,0.585,0.586,0.585,485475,28400299.0,0.5845
2025-01-15 14:24:00,0.0,0.585,0.585,0.584,6439,376607.0,0.5845
2025-01-15 14:25:00,0.0,0.584,0.585,0.584,2458,143551.0,0.5845
2025-01-15 14:26:00,0.0,0.584,0.584,0.584,253,14780.0,0.5845
2025-01-15 14:27:00,0.0,0.585,0.585,0.584,184925,10799770.0,0.5845
2025-01-15 14:28:00,0.0,0.584,0.585,0.584,550230,32133439.0,0.5845
2025-01-15 14:29:00,0.0,0.584,0.585,0.584,18621,1087869.0,0.5845
2025-01-15 14:30:00,0.0,0.584,0.585,0.584,90670,5295130.0,0.5845
2025-01-15 14:31:00,0.0,0.585,0.585,0.584,1392,81307.0,0.5845
2025-01-15 14:32:00,0.0,0.584,0.585,0.584,53816,3148039.0,0.5845
2025-01-15 14:33:00,0.0,0.585,0.586,0.584,749124,43823736.0,0.5845
2025-01-15 14:34:00,0.0,0.586,0.586,0.585,16281,953121.0,0.5845
2025-01-15 14:35:00,0.0,0.585,0.586,0.585,9622,562891.0,0.5845
2025-01-15 14:36:00,0.0,0.585,0.586,0.585,8358,488953.0,0.5845
2025-01-15 14:37:00,0.0,0.586,0.586,0.585,4302,251858.0,0.5845
2025-01-15 14:38:00,0.0,0.586,0.586,0.585,3383,198233.0,0.5845
2025-01-15 14:39:00,0.0,0.586,0.586,0.585,18689,1094484.0,0.5845
2025-01-15 14:40:00,0.0,0.586,0.586,0.585,14676,859962.0,0.5845
2025-01-15 14:41:00,0.0,0.585,0.586,0.585,21659,1269153.0,0.5845
2025-01-15 14:42:00,0.0,0.586,0.586,0.585,29202,1710488.0,0.5845
2025-01-15 14:43:00,0.0,0.585,0.586,0.585,36971,2165009.0,0.5845
2025-01-15 14:44:00,0.0,0.586,0.586,0.585,24238,1420079.0,0.5845
2025-01-15 14:45:00,0.0,0.586,0.586,0.585,14649,857992.0,0.5845
2025-01-15 14:46:00,0.0,0.586,0.586,0.585,188992,11074283.0,0.5845
2025-01-15 14:47:00,0.0,0.586,0.586,0.585,166947,9783011.0,0.5845
2025-01-15 14:48:00,0.0,0.585,0.586,0.585,67291,3943042.0,0.5845
2025-01-15 14:49:00,0.0,0.585,0.586,0.585,39214,2295228.0,0.5845
2025-01-15 14:50:00,0.0,0.586,0.586,0.585,6125,358715.0,0.5845
2025-01-15 14:51:00,0.0,0.585,0.586,0.585,15296,895592.0,0.5845
2025-01-15 14:52:00,0.0,0.586,0.586,0.585,6987,409176.0,0.5845
2025-01-15 14:53:00,0.0,0.586,0.586,0.585,13024,762647.0,0.5845
2025-01-15 14:54:00,0.0,0.586,0.587,0.585,594465,34834921.0,0.5846
2025-01-15 14:55:00,0.0,0.586,0.586,0.585,198526,11633354.0,0.5846
2025-01-15 14:56:00,0.0,0.586,0.586,0.585,79016,4625522.0,0.5846
2025-01-15 14:57:00,0.0,0.586,0.586,0.585,156642,9176779.0,0.5846
2025-01-15 14:58:00,0.0,0.586,0.586,0.585,50401,2951764.0,0.5846
2025-01-15 14:59:00,0.0,0.586,0.586,0.585,79090,4633761.0,0.5846
2025-01-15 15:00:00,0.0,0.586,0.587,0.585,109253,6405406.0,0.5846
2025-01-16 09:30:00,0.0,0.593,0.593,0.593,492580,29209994.0,0.593
2025-01-16 09:31:00,0.0,0.596,0.596,0.593,1984818,118054866.0,0.5944
2025-01-16 09:32:00,0.0,0.597,0.597,0.596,1288997,76905599.0,0.5952
2025-01-16 09:33:00,0.0,0.596,0.598,0.596,483362,28854557.0,0.5954
2025-01-16 09:34:00,0.0,0.597,0.597,0.596,602583,35969232.0,0.5956
2025-01-16 09:35:00,0.0,0.599,0.599,0.597,489538,29280779.0,0.5958
2025-01-16 09:36:00,0.0,0.6,0.601,0.599,1137390,68225942.0,0.5965
2025-01-16 09:37:00,0.0,0.6,0.6,0.599,387833,23259079.0,0.5967
2025-01-16 09:38:00,0.0,0.601,0.601,0.6,1009039,60602241.0,0.5972
2025-01-16 09:39:00,0.0,0.601,0.602,0.601,887277,53331335.0,0.5976
2025-01-16 09:40:00,0.0,0.602,0.602,0.601,133931,8056311.0,0.5976
2025-01-16 09:41:00,0.0,0.6,0.602,0.6,368213,22124645.0,0.5978
2025-01-16 09:42:00,0.0,0.6,0.601,0.6,523205,31393167.0,0.5979
2025-01-16 09:43:00,0.0,0.601,0.602,0.6,391586,23529500.0,0.598
2025-01-16 09:44:00,0.0,0.602,0.602,0.601,340146,20471774.0,0.5981
2025-01-16 09:45:00,0.0,0.602,0.603,0.601,602938,36300599.0,0.5983
2025-01-16 09:46:00,0.0,0.603,0.604,0.602,858421,51735883.0,0.5987
2025-01-16 09:47:00,0.0,0.601,0.603,0.601,685921,41284613.0,0.5988
2025-01-16 09:48:00,0.0,0.602,0.602,0.6,477606,28705631.0,0.5989
2025-01-16 09:49:00,0.0,0.6,0.602,0.6,398796,23967773.0,0.599
2025-01-16 09:50:00,0.0,0.6,0.601,0.6,303354,18228836.0,0.599
2025-01-16 09:51:00,0.0,0.6,0.601,0.6,64631,3880280.0,0.599
2025-01-16 09:52:00,0.0,0.6,0.6,0.6,153977,9245655.0,0.599
2025-01-16 09:53:00,0.0,0.598,0.6,0.598,675332,40485945.0,0.5991
2025-01-16 09:54:00,0.0,0.599,0.599,0.598,471354,28221911.0,0.5991
2025-01-16 09:55:00,0.0,0.599,0.599,0.598,80566,4822603.0,0.599
2025-01-16 09:56:00,0.0,0.598,0.599,0.598,99620,5957683.0,0.599
2025-01-16 09:57:00,0.0,0.597,0.598,0.597,404113,24163664.0,0.599
2025-01-16 09:58:00,0.0,0.596,0.598,0.596,492772,29406401.0,0.5989
2025-01-16 09:59:00,0.0,0.598,0.598,0.596,553434,33018994.0,0.5989
2025-01-16 10:00:00,0.0,0.597,0.598,0.597,61342,3667477.0,0.5989
2025-01-16 10:01:00,0.0,0.599,0.599,0.597,428347,25614753.0,0.5988
2025-01-16 10:02:00,0.0,0.6,0.6,0.599,740292,44354451.0,0.5989
2025-01-16 10:03:00,0.0,0.598,0.6,0.598,441839,26465795.0,0.5989
2025-01-16 10:04:00,0.0,0.598,0.599,0.598,251537,15042111.0,0.5988
2025-01-16 10:05:00,0.0,0.599,0.599,0.598,522172,31276650.0,0.5989
2025-01-16 10:06:00,0.0,0.599,0.599,0.598,384896,23054215.0,0.5989
2025-01-16 10:07:00,0.0,0.599,0.6,0.599,169985,10182612.0,0.5989
2025-01-16 10:08:00,0.0,0.598,0.6,0.598,287992,17249742.0,0.5989
2025-01-16 10:09:00,0.0,0.599,0.6,0.598,776249,46497486.0,0.5989
2025-01-16 10:10:00,0.0,0.599,0.599,0.598,445064,26658501.0,0.5989
2025-01-16 10:11:00,0.0,0.599,0.599,0.598,28359,1697540.0,0.5989
2025-01-16 10:12:00,0.0,0.598,0.599,0.598,39099,2340270.0,0.5989
2025-01-16 10:13:00,0.0,0.599,0.599,0.598,299756,17953770.0,0.5989
2025-01-16 10:14:00,0.0,0.599,0.6,0.599,13860,830764.0,0.5989
2025-01-16 10:15:00,0.0,0.599,0.6,0.599,164341,9859902.0,0.5989
2025-01-16 10:16:00,0.0,0.6,0.6,0.599,570370,34223772.0,0.5989
2025-01-16 10:17:00,0.0,0.601,0.601,0.599,208707,12523193.0,0.5989
2025-01-16 10:18:00,0.0,0.6,0.601,0.6,366298,21978004.0,0.5989
2025-01-16 10:19:00,0.0,0.6,0.6,0.599,12948,776181.0,0.5989
2025-01-16 10:20:00,0.0,0.598,0.6,0.598,292095,17494574.0,0.5989
2025-01-16 10:21:00,0.0,0.598,0.599,0.598,42666,2553012.0,0.5989
2025-01-16 10:22:00,0.0,0.599,0.599,0.598,37673,2254530.0,0.5989
2025-01-16 10:23:00,0.0,0.598,0.599,0.598,278744,16695468.0,0.5989
2025-01-16 10:24:00,0.0,0.6,0.6,0.598,446176,26725793.0,0.5989
2025-01-16 10:25:00,0.0,0.599,0.6,0.598,278776,16698622.0,0.5989
2025-01-16 10:26:00,0.0,0.599,0.599,0.598,166127,9949457.0,0.5989
2025-01-16 10:27:00,0.0,0.598,0.599,0.598,79165,4739213.0,0.5989
2025-01-16 10:28:00,0.0,0.599,0.6,0.598,170818,10231957.0,0.5989
2025-01-16 10:29:00,0.0,0.599,0.6,0.599,305258,18285100.0,0.5989
2025-01-16 10:30:00,0.0,0.599,0.599,0.598,6226,372542.0,0.5989
2025-01-16 10:31:00,0.0,0.597,0.599,0.597,438048,26194184.0,0.5989
2025-01-16 10:32:00,0.0,0.598,0.598,0.597,504221,30151777.0,0.5989
2025-01-16 10:33:00,0.0,0.598,0.598,0.598,179017,10705644.0,0.5989
2025-01-16 10:34:00,0.0,0.598,0.599,0.598,59258,3549322.0,0.5989
2025-01-16 10:35:00,0.0,0.597,0.598,0.597,592725,35444936.0,0.5989
2025-01-16 10:36:00,0.0,0.597,0.598,0.597,38121,2276003.0,0.5989
2025-01-16 10:37:00,0.0,0.597,0.597,0.597,787471,47012079.0,0.5988
2025-01-16 10:38:00,0.0,0.596,0.597,0.596,65815,3923121.0,0.5988
2025-01-16 10:39:00,0.0,0.596,0.598,0.596,363556,21702021.0,0.5988
2025-01-16 10:40:00,0.0,0.597,0.598,0.597,319612,19080970.0,0.5988
2025-01-16 10:41:00,0.0,0.596,0.597,0.596,77398,4618063.0,0.5988
2025-01-16 10:42:00,0.0,0.595,0.596,0.595,493669,29419410.0,0.5987
2025-01-16 10:43:00,0.0,0.595,0.596,0.595,568634,33832692.0,0.5986
2025-01-16 10:44:00,0.0,0.594,0.595,0.594,102144,6071672.0,0.5986
2025-01-16 10:45:00,0.0,0.595,0.595,0.594,570208,33922524.0,0.5986
2025-01-16 10:46:00,0.0,0.595,0.595,0.594,144718,8608699.0,0.5985
2025-01-16 10:47:00,0.0,0.594,0.594,0.594,584988,34748289.0,0.5985
2025-01-16 10:48:00,0.0,0.593,0.594,0.593,804642,47794543.0,0.5983
2025-01-16 10:49:00,0.0,0.594,0.595,0.593,327416,19448288.0,0.5983
2025-01-16 10:50:00,0.0,0.594,0.595,0.594,51970,3087569.0,0.5983
2025-01-16 10:51:00,0.0,0.595,0.595,0.594,85921,5105746.0,0.5983
2025-01-16 10:52:00,0.0,0.595,0.595,0.594,146860,8728968.0,0.5983
2025-01-16 10:53:00,0.0,0.595,0.595,0.594,410810,24404454.0,0.5982
2025-01-16 10:54:00,0.0,0.594,0.595,0.594,621101,36910939.0,0.5981
2025-01-16 10:55:00,0.0,0.594,0.595,0.593,773183,45924298.0,0.598
2025-01-16 10:56:00,0.0,0.593,0.594,0.593,169504,10054926.0,0.598
2025-01-16 10:57:00,0.0,0.593,0.594,0.593,328725,19493882.0,0.598
2025-01-16 10:58:00,0.0,0.593,0.594,0.593,242513,14381126.0,0.5979
2025-01-16 10:59:00,0.0,0.594,0.594,0.593,60243,3572524.0,0.5979
2025-01-16 11:00:00,0.0,0.594,0.594,0.593,159309,9455736.0,0.5979
2025-01-16 11:01:00,0.0,0.593,0.594,0.592,488833,28989526.0,0.5978
2025-01-16 11:02:00,0.0,0.593,0.593,0.593,355415,21076146.0,0.5978
2025-01-16 11:03:00,0.0,0.593,0.593,0.592,258782,15345407.0,0.5978
2025-01-16 11:04:00,0.0,0.593,0.594,0.593,263631,15656073.0,0.5977
2025-01-16 11:05:00,0.0,0.594,0.594,0.593,220038,13068226.0,0.5977
2025-01-16 11:06:00,0.0,0.593,0.594,0.593,231790,13768037.0,0.5977
2025-01-16 11:07:00,0.0,0.592,0.593,0.592,303717,18009205.0,0.5976
2025-01-16 11:08:00,0.0,0.592,0.593,0.592,26323,1558880.0,0.5976
2025-01-16 11:09:00,0.0,0.593,0.593,0.592,47198,2798708.0,0.5976
2025-01-16 11:10:00,0.0,0.593,0.594,0.592,1056050,62623851.0,0.5975
2025-01-16 11:11:00,0.0,0.593,0.594,0.593,135012,8006219.0,0.5975
2025-01-16 11:12:00,0.0,0.594,0.594,0.593,8686,515301.0,0.5975
2025-01-16 11:13:00,0.0,0.593,0.594,0.593,51521,3055552.0,0.5975
2025-01-16 11:14:00,0.0,0.592,0.593,0.592,410865,24363504.0,0.5974
2025-01-16 11:15:00,0.0,0.591,0.593,0.591,514934,30481304.0,0.5974
2025-01-16 11:16:00,0.0,0.591,0.592,0.591,42213,2495120.0,0.5974
2025-01-16 11:17:00,0.0,0.591,0.592,0.59,447023,26419357.0,0.5973
2025-01-16 11:18:00,0.0,0.591,0.592,0.59,409473,24199158.0,0.5972
2025-01-16 11:19:00,0.0,0.59,0.591,0.59,349974,20680353.0,0.5972
2025-01-16 11:20:00,0.0,0.59,0.591,0.59,92093,5433533.0,0.5972
2025-01-16 11:21:00,0.0,0.591,0.591,0.59,873234,51555890.0,0.597
2025-01-16 11:22:00,0.0,0.591,0.592,0.591,18520,1095873.0,0.597
2025-01-16 11:23:00,0.0,0.592,0.592,0.591,953786,56463887.0,0.5969
2025-01-16 11:24:00,0.0,0.592,0.593,0.592,19704,1167733.0,0.5969
2025-01-16 11:25:00,0.0,0.593,0.593,0.592,14068,833167.0,0.5969
2025-01-16 11:26:00,0.0,0.593,0.593,0.592,32954,1953853.0,0.5969
2025-01-16 11:27:00,0.0,0.592,0.593,0.592,100575,5954409.0,0.5969
2025-01-16 11:28:00,0.0,0.592,0.592,0.591,363972,21547209.0,0.5968
2025-01-16 11:29:00,0.0,0.591,0.592,0.591,13120,776619.0,0.5968
2025-01-16 11:30:00,0.0,0.592,0.592,0.591,173962,10298393.0,0.5968
2025-01-16 13:01:00,0.0,0.592,0.593,0.591,358895,21245866.0,0.5968
2025-01-16 13:02:00,0.0,0.591,0.592,0.591,23907,1415199.0,0.5968
2025-01-16 13:03:00,0.0,0.592,0.592,0.591,15809,935287.0,0.5968
2025-01-16 13:04:00,0.0,0.591,0.592,0.59,557125,32926093.0,0.5967
2025-01-16 13:05:00,0.0,0.59,0.591,0.59,74094,4375897.0,0.5967
2025-01-16 13:06:00,0.0,0.59,0.591,0.59,24705,1458165.0,0.5967
2025-01-16 13:07:00,0.0,0.589,0.591,0.589,812482,47936276.0,0.5966
2025-01-16 13:08:00,0.0,0.589,0.589,0.588,810101,47710866.0,0.5964
2025-01-16 13:09:00,0.0,0.588,0.589,0.588,338169,19885331.0,0.5964
2025-01-16 13:10:00,0.0,0.589,0.589,0.588,716105,42146493.0,0.5963
2025-01-16 13:11:00,0.0,0.588,0.589,0.588,11977,705071.0,0.5963
2025-01-16 13:12:00,0.0,0.589,0.589,0.588,27610,1624198.0,0.5963
2025-01-16 13:13:00,0.0,0.588,0.589,0.587,492601,28964666.0,0.5962
2025-01-16 13:14:00,0.0,0.588,0.588,0.587,974191,57280929.0,0.596
2025-01-16 13:15:00,0.0,0.589,0.589,0.588,125574,7384630.0,0.596
2025-01-16 13:16:00,0.0,0.588,0.589,0.588,191700,11272344.0,0.596
2025-01-16 13:17:00,0.0,0.588,0.589,0.588,14718,865931.0,0.5959
2025-01-16 13:18:00,0.0,0.589,0.589,0.588,24435,1439141.0,0.5959
2025-01-16 13:19:00,0.0,0.589,0.589,0.588,223325,13153752.0,0.5959
2025-01-16 13:20:00,0.0,0.589,0.59,0.589,262159,15442866.0,0.5959
2025-01-16 13:21:00,0.0,0.589,0.59,0.589,384269,22633852.0,0.5958
2025-01-16 13:22:00,0.0,0.589,0.589,0.588,193052,11370378.0,0.5958
2025-01-16 13:23:00,0.0,0.59,0.59,0.589,17292,1019802.0,0.5958
2025-01-16 13:24:00,0.0,0.59,0.59,0.589,200534,11831204.0,0.5958
2025-01-16 13:25:00,0.0,0.59,0.59,0.589,181539,10710650.0,0.5958
2025-01-16 13:26:00,0.0,0.591,0.591,0.589,720582,42514439.0,0.5957
2025-01-16 13:27:00,0.0,0.59,0.591,0.59,19813,1170413.0,0.5957
2025-01-16 13:28:00,0.0,0.589,0.591,0.589,273443,16133644.0,0.5956
2025-01-16 13:29:00,0.0,0.59,0.591,0.59,57877,3414962.0,0.5956
2025-01-16 13:30:00,0.0,0.589,0.591,0.589,84075,4960203.0,0.5956
2025-01-16 13:31:00,0.0,0.59,0.59,0.589,2763,162896.0,0.5956
2025-01-16 13:32:00,0.0,0.59,0.59,0.589,453913,26780776.0,0.5956
2025-01-16 13:33:00,0.0,0.59,0.591,0.59,15176,895774.0,0.5956
2025-01-16 13:34:00,0.0,0.591,0.591,0.59,6945,410396.0,0.5956
2025-01-16 13:35:00,0.0,0.592,0.592,0.591,527311,31165295.0,0.5955
2025-01-16 13:36:00,0.0,0.592,0.592,0.592,99621,5897483.0,0.5955
2025-01-16 13:37:00,0.0,0.592,0.592,0.592,52017,3079390.0,0.5955
2025-01-16 13:38:00,0.0,0.591,0.592,0.591,356553,21074537.0,0.5955
2025-01-16 13:39:00,0.0,0.59,0.591,0.59,116902,6908371.0,0.5955
2025-01-16 13:40:00,0.0,0.591,0.592,0.59,268811,15886741.0,0.5955
2025-01-16 13:41:00,0.0,0.591,0.592,0.591,272007,16075647.0,0.5954
2025-01-16 13:42:00,0.0,0.592,0.592,0.591,97592,5769813.0,0.5954
2025-01-16 13:43:00,0.0,0.591,0.592,0.591,47323,2798974.0,0.5954
2025-01-16 13:44:00,0.0,0.592,0.592,0.591,181172,10707325.0,0.5954
2025-01-16 13:45:00,0.0,0.59,0.591,0.59,134939,7974677.0,0.5954
2025-01-16 13:46:00,0.0,0.59,0.591,0.59,19152,1130060.0,0.5954
2025-01-16 13:47:00,0.0,0.59,0.59,0.59,50866,3001194.0,0.5954
2025-01-16 13:48:00,0.0,0.59,0.591,0.59,10477,618440.0,0.5954
2025-01-16 13:49:00,0.0,0.591,0.591,0.59,7548,446029.0,0.5954
2025-01-16 13:50:00,0.0,0.59,0.591,0.59,12364,730633.0,0.5954
2025-01-16 13:51:00,0.0,0.591,0.592,0.59,658450,38914399.0,0.5953
2025-01-16 13:52:00,0.0,0.591,0.592,0.591,184482,10902908.0,0.5953
2025-01-16 13:53:00,0.0,0.592,0.592,0.591,34880,2061552.0,0.5953
2025-01-16 13:54:00,0.0,0.592,0.592,0.591,5928,350364.0,0.5953
2025-01-16 13:55:00,0.0,0.591,0.591,0.591,159460,9424086.0,0.5953
2025-01-16 13:56:00,0.0,0.591,0.592,0.591,23342,1379864.0,0.5953
2025-01-16 13:57:00,0.0,0.592,0.593,0.591,556404,32938204.0,0.5953
2025-01-16 13:58:00,0.0,0.592,0.593,0.592,226011,13380087.0,0.5953
2025-01-16 13:59:00,0.0,0.592,0.592,0.591,7713,456072.0,0.5953
2025-01-16 14:00:00,0.0,0.592,0.592,0.591,24849,1469609.0,0.5953
2025-01-16 14:01:00,0.0,0.591,0.592,0.591,2253,133213.0,0.5953
